-----------------------------------------------------------------------------------
Identifier:,IHS5922-20175P01
File Name:,RSRP70A.2
Ear:,R
Channel:,1
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,61
Artifacts:,1
Smp. Period:,700.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 887,261.80, 967,317.80,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 473,-28.00,  -17698, -1.77,   10834,  2.20,  -28532, -5.81
 474,-27.30,  -15900, -1.59,   11027,  2.24,  -26927, -5.48
 475,-26.60,  -13891, -1.39,   11127,  2.26,  -25018, -5.09
 476,-25.90,  -12005, -1.20,   11090,  2.26,  -23095, -4.70
 477,-25.20,  -10516, -1.05,   10887,  2.22,  -21403, -4.35
 478,-24.50,   -9572, -0.96,   10509,  2.14,  -20081, -4.09
 479,-23.80,   -9155, -0.92,    9971,  2.03,  -19126, -3.89
 480,-23.10,   -9116, -0.91,    9312,  1.89,  -18428, -3.75
 481,-22.40,   -9225, -0.92,    8597,  1.75,  -17822, -3.63
 482,-21.70,   -9255, -0.93,    7909,  1.61,  -17164, -3.49
 483,-21.00,   -9035, -0.90,    7338,  1.49,  -16373, -3.33
 484,-20.30,   -8489, -0.85,    6963,  1.42,  -15452, -3.14
 485,-19.60,   -7642, -0.76,    6833,  1.39,  -14475, -2.95
 486,-18.90,   -6602, -0.66,    6945,  1.41,  -13547, -2.76
 487,-18.20,   -5536, -0.55,    7240,  1.47,  -12776, -2.60
 488,-17.50,   -4629, -0.46,    7614,  1.55,  -12243, -2.49
 489,-16.80,   -4059, -0.41,    7936,  1.61,  -11995, -2.44
 490,-16.10,   -3961, -0.40,    8084,  1.64,  -12045, -2.45
 491,-15.40,   -4406, -0.44,    7976,  1.62,  -12382, -2.52
 492,-14.70,   -5384, -0.54,    7593,  1.54,  -12977, -2.64
 493,-14.00,   -6803, -0.68,    6984,  1.42,  -13787, -2.81
 494,-13.30,   -8493, -0.85,    6258,  1.27,  -14751, -3.00
 495,-12.60,  -10252, -1.03,    5548,  1.13,  -15800, -3.21
 496,-11.90,  -11879, -1.19,    4979,  1.01,  -16858, -3.43
 497,-11.20,  -13225, -1.32,    4630,  0.94,  -17855, -3.63
 498,-10.50,  -14231, -1.42,    4509,  0.92,  -18740, -3.81
 499,-9.80,  -14943, -1.50,    4543,  0.92,  -19486, -3.96
 500,-9.10,  -15497, -1.55,    4596,  0.94,  -20093, -4.09
 501,-8.40,  -16079, -1.61,    4508,  0.92,  -20587, -4.19
 502,-7.70,  -16877, -1.69,    4132,  0.84,  -21009, -4.27
 503,-7.00,  -18025, -1.80,    3387,  0.69,  -21412, -4.36
 504,-6.30,  -19560, -1.96,    2284,  0.46,  -21844, -4.44
 505,-5.60,  -21399, -2.14,     938,  0.19,  -22337, -4.54
 506,-4.90,  -23332, -2.33,    -454, -0.09,  -22878, -4.65
 507,-4.20,  -25061, -2.51,   -1659, -0.34,  -23402, -4.76
 508,-3.50,  -26255, -2.63,   -2463, -0.50,  -23792, -4.84
 509,-2.80,  -26635, -2.67,   -2730, -0.56,  -23905, -4.86
 510,-2.10,  -26055, -2.61,   -2436, -0.50,  -23619, -4.81
 511,-1.40,  -24548, -2.46,   -1667, -0.34,  -22881, -4.66
 512,-0.70,  -22317, -2.23,    -585, -0.12,  -21732, -4.42
 513,0.00,  -19682, -1.97,     622,  0.13,  -20304, -4.13
 514,0.70,  -16977, -1.70,    1802,  0.37,  -18779, -3.82
 515,1.40,  -14468, -1.45,    2869,  0.58,  -17337, -3.53
 516,2.10,  -12299, -1.23,    3808,  0.77,  -16107, -3.28
 517,2.80,  -10495, -1.05,    4649,  0.95,  -15144, -3.08
 518,3.50,   -9003, -0.90,    5429,  1.10,  -14432, -2.94
 519,4.20,   -7742, -0.77,    6164,  1.25,  -13906, -2.83
 520,4.90,   -6641, -0.66,    6835,  1.39,  -13476, -2.74
 521,5.60,   -5642, -0.56,    7405,  1.51,  -13047, -2.65
 522,6.30,   -4696, -0.47,    7841,  1.60,  -12537, -2.55
 523,7.00,   -3751, -0.38,    8136,  1.66,  -11887, -2.42
 524,7.70,   -2760, -0.28,    8312,  1.69,  -11072, -2.25
 525,8.40,   -1693, -0.17,    8408,  1.71,  -10101, -2.06
 526,9.10,    -558, -0.06,    8461,  1.72,   -9019, -1.83
 527,9.80,     603,  0.06,    8496,  1.73,   -7893, -1.61
 528,10.50,    1727,  0.17,    8520,  1.73,   -6793, -1.38
 529,11.20,    2753,  0.28,    8536,  1.74,   -5783, -1.18
 530,11.90,    3644,  0.36,    8553,  1.74,   -4909, -1.00
 531,12.60,    4388,  0.44,    8582,  1.75,   -4194, -0.85
 532,13.30,    4989,  0.50,    8637,  1.76,   -3648, -0.74
 533,14.00,    5445,  0.54,    8715,  1.77,   -3270, -0.67
 534,14.70,    5735,  0.57,    8792,  1.79,   -3057, -0.62
 535,15.40,    5816,  0.58,    8824,  1.80,   -3008, -0.61
 536,16.10,    5637,  0.56,    8756,  1.78,   -3119, -0.63
 537,16.80,    5172,  0.52,    8550,  1.74,   -3378, -0.69
 538,17.50,    4447,  0.44,    8199,  1.67,   -3752, -0.76
 539,18.20,    3560,  0.36,    7740,  1.57,   -4180, -0.85
 540,18.90,    2668,  0.27,    7248,  1.47,   -4580, -0.93
 541,19.60,    1958,  0.20,    6818,  1.39,   -4860, -0.99
 542,20.30,    1592,  0.16,    6542,  1.33,   -4950, -1.01
 543,21.00,    1656,  0.17,    6474,  1.32,   -4818, -0.98
 544,21.70,    2145,  0.21,    6617,  1.35,   -4472, -0.91
 545,22.40,    2958,  0.30,    6913,  1.41,   -3955, -0.80
 546,23.10,    3950,  0.40,    7265,  1.48,   -3315, -0.67
 547,23.80,    4974,  0.50,    7559,  1.54,   -2585, -0.53
 548,24.50,    5928,  0.59,    7703,  1.57,   -1775, -0.36
 549,25.20,    6767,  0.68,    7649,  1.56,    -882, -0.18
 550,25.90,    7488,  0.75,    7399,  1.51,      89,  0.02
 551,26.60,    8108,  0.81,    7000,  1.42,    1108,  0.23
 552,27.30,    8643,  0.86,    6523,  1.33,    2120,  0.43
 553,28.00,    9097,  0.91,    6038,  1.23,    3059,  0.62
 554,28.70,    9477,  0.95,    5607,  1.14,    3870,  0.79
 555,29.40,    9806,  0.98,    5270,  1.07,    4536,  0.92
 556,30.10,   10131,  1.01,    5053,  1.03,    5078,  1.03
 557,30.80,   10515,  1.05,    4967,  1.01,    5548,  1.13
 558,31.50,   11009,  1.10,    5014,  1.02,    5995,  1.22
 559,32.20,   11622,  1.16,    5181,  1.05,    6441,  1.31
 560,32.90,   12315,  1.23,    5451,  1.11,    6864,  1.40
 561,33.60,   13010,  1.30,    5805,  1.18,    7205,  1.47
 562,34.30,   13615,  1.36,    6226,  1.27,    7389,  1.50
 563,35.00,   14062,  1.41,    6703,  1.36,    7359,  1.50
 564,35.70,   14322,  1.43,    7231,  1.47,    7091,  1.44
 565,36.40,   14407,  1.44,    7798,  1.59,    6609,  1.34
 566,37.10,   14355,  1.44,    8387,  1.71,    5968,  1.21
 567,37.80,   14212,  1.42,    8975,  1.83,    5237,  1.07
 568,38.50,   14025,  1.40,    9542,  1.94,    4483,  0.91
 569,39.20,   13828,  1.38,   10075,  2.05,    3753,  0.76
 570,39.90,   13656,  1.37,   10577,  2.15,    3079,  0.63
 571,40.60,   13534,  1.35,   11055,  2.25,    2479,  0.50
 572,41.30,   13476,  1.35,   11513,  2.34,    1963,  0.40
 573,42.00,   13480,  1.35,   11939,  2.43,    1541,  0.31
 574,42.70,   13522,  1.35,   12308,  2.50,    1214,  0.25
 575,43.40,   13562,  1.36,   12588,  2.56,     974,  0.20
 576,44.10,   13548,  1.36,   12749,  2.59,     799,  0.16
 577,44.80,   13443,  1.35,   12785,  2.60,     658,  0.13
 578,45.50,   13233,  1.32,   12711,  2.59,     522,  0.11
 579,46.20,   12936,  1.29,   12567,  2.56,     369,  0.08
 580,46.90,   12603,  1.26,   12411,  2.53,     192,  0.04
 581,47.60,   12302,  1.23,   12302,  2.50,       0,  0.00
 582,48.30,   12091,  1.21,   12289,  2.50,    -198, -0.04
 583,49.00,   11999,  1.20,   12396,  2.52,    -397, -0.08
 584,49.70,   12012,  1.20,   12615,  2.57,    -603, -0.12
 585,50.40,   12080,  1.21,   12908,  2.63,    -828, -0.17
 586,51.10,   12145,  1.22,   13218,  2.69,   -1073, -0.22
 587,51.80,   12173,  1.22,   13487,  2.74,   -1314, -0.27
 588,52.50,   12168,  1.22,   13672,  2.78,   -1504, -0.31
 589,53.20,   12165,  1.22,   13748,  2.80,   -1583, -0.32
 590,53.90,   12210,  1.22,   13712,  2.79,   -1502, -0.31
 591,54.60,   12323,  1.23,   13564,  2.76,   -1241, -0.25
 592,55.30,   12487,  1.25,   13301,  2.71,    -814, -0.17
 593,56.00,   12648,  1.27,   12909,  2.63,    -261, -0.05
 594,56.70,   12745,  1.28,   12370,  2.52,     375,  0.08
 595,57.40,   12734,  1.27,   11673,  2.37,    1061,  0.22
 596,58.10,   12595,  1.26,   10819,  2.20,    1776,  0.36
 597,58.80,   12334,  1.23,    9834,  2.00,    2500,  0.51
 598,59.50,   11969,  1.20,    8763,  1.78,    3206,  0.65
 599,60.20,   11520,  1.15,    7669,  1.56,    3851,  0.78
 600,60.90,   11007,  1.10,    6626,  1.35,    4381,  0.89
 601,61.60,   10452,  1.05,    5710,  1.16,    4742,  0.96
 602,62.30,    9882,  0.99,    4992,  1.02,    4890,  0.99
 603,63.00,    9327,  0.93,    4526,  0.92,    4801,  0.98
 604,63.70,    8806,  0.88,    4342,  0.88,    4464,  0.91
 605,64.40,    8327,  0.83,    4436,  0.90,    3891,  0.79
 606,65.10,    7877,  0.79,    4766,  0.97,    3111,  0.63
 607,65.80,    7432,  0.74,    5256,  1.07,    2176,  0.44
 608,66.50,    6965,  0.70,    5804,  1.18,    1161,  0.24
 609,67.20,    6446,  0.64,    6297,  1.28,     149,  0.03
 610,67.90,    5852,  0.59,    6637,  1.35,    -785, -0.16
 611,68.60,    5163,  0.52,    6757,  1.37,   -1594, -0.32
 612,69.30,    4372,  0.44,    6642,  1.35,   -2270, -0.46
 613,70.00,    3478,  0.35,    6320,  1.29,   -2842, -0.58
 614,70.70,    2507,  0.25,    5858,  1.19,   -3351, -0.68
 615,71.40,    1495,  0.15,    5323,  1.08,   -3828, -0.78
 616,72.10,     490,  0.05,    4764,  0.97,   -4274, -0.87
 617,72.80,    -463, -0.05,    4191,  0.85,   -4654, -0.95
 618,73.50,   -1333, -0.13,    3575,  0.73,   -4908, -1.00
 619,74.20,   -2107, -0.21,    2865,  0.58,   -4972, -1.01
 620,74.90,   -2786, -0.28,    2013,  0.41,   -4799, -0.98
 621,75.60,   -3373, -0.34,     999,  0.20,   -4372, -0.89
 622,76.30,   -3862, -0.39,    -152, -0.03,   -3710, -0.75
 623,77.00,   -4237, -0.42,   -1373, -0.28,   -2864, -0.58
 624,77.70,   -4468, -0.45,   -2563, -0.52,   -1905, -0.39
 625,78.40,   -4521, -0.45,   -3612, -0.73,    -909, -0.18
 626,79.10,   -4375, -0.44,   -4429, -0.90,      54,  0.01
 627,79.80,   -4035, -0.40,   -4968, -1.01,     933,  0.19
 628,80.50,   -3546, -0.35,   -5240, -1.07,    1694,  0.34
 629,81.20,   -2989, -0.30,   -5311, -1.08,    2322,  0.47
 630,81.90,   -2463, -0.25,   -5278, -1.07,    2815,  0.57
 631,82.60,   -2064, -0.21,   -5238, -1.07,    3174,  0.65
 632,83.30,   -1843, -0.18,   -5250, -1.07,    3407,  0.69
 633,84.00,   -1796, -0.18,   -5316, -1.08,    3520,  0.72
 634,84.70,   -1867, -0.19,   -5388, -1.10,    3521,  0.72
 635,85.40,   -1980, -0.20,   -5401, -1.10,    3421,  0.70
 636,86.10,   -2070, -0.21,   -5305, -1.08,    3235,  0.66
 637,86.80,   -2113, -0.21,   -5104, -1.04,    2991,  0.61
 638,87.50,   -2129, -0.21,   -4858, -0.99,    2729,  0.56
 639,88.20,   -2174, -0.22,   -4674, -0.95,    2500,  0.51
 640,88.90,   -2304, -0.23,   -4660, -0.95,    2356,  0.48
 641,89.60,   -2566, -0.26,   -4901, -1.00,    2335,  0.48
 642,90.30,   -2978, -0.30,   -5426, -1.10,    2448,  0.50
 643,91.00,   -3543, -0.35,   -6210, -1.26,    2667,  0.54
 644,91.70,   -4260, -0.43,   -7188, -1.46,    2928,  0.60
 645,92.40,   -5129, -0.51,   -8273, -1.68,    3144,  0.64
 646,93.10,   -6155, -0.62,   -9385, -1.91,    3230,  0.66
 647,93.80,   -7325, -0.73,  -10462, -2.13,    3137,  0.64
 648,94.50,   -8598, -0.86,  -11466, -2.33,    2868,  0.58
 649,95.20,   -9896, -0.99,  -12379, -2.52,    2483,  0.51
 650,95.90,  -11112, -1.11,  -13185, -2.68,    2073,  0.42
 651,96.60,  -12131, -1.21,  -13855, -2.82,    1724,  0.35
 652,97.30,  -12869, -1.29,  -14346, -2.92,    1477,  0.30
 653,98.00,  -13307, -1.33,  -14610, -2.97,    1303,  0.27
 654,98.70,  -13503, -1.35,  -14619, -2.97,    1116,  0.23
 655,99.40,  -13588, -1.36,  -14391, -2.93,     803,  0.16
 656,100.10,  -13727, -1.37,  -13997, -2.85,     270,  0.05
 657,100.80,  -14061, -1.41,  -13546, -2.76,    -515, -0.10
 658,101.50,  -14662, -1.47,  -13148, -2.68,   -1514, -0.31
 659,102.20,  -15508, -1.55,  -12881, -2.62,   -2627, -0.53
 660,102.90,  -16486, -1.65,  -12769, -2.60,   -3717, -0.76
 661,103.60,  -17441, -1.75,  -12795, -2.60,   -4646, -0.95
 662,104.30,  -18222, -1.82,  -12917, -2.63,   -5305, -1.08
 663,105.00,  -18735, -1.87,  -13100, -2.67,   -5635, -1.15
 664,105.70,  -18969, -1.90,  -13330, -2.71,   -5639, -1.15
 665,106.40,  -18989, -1.90,  -13607, -2.77,   -5382, -1.10
 666,107.10,  -18914, -1.89,  -13946, -2.84,   -4968, -1.01
 667,107.80,  -18880, -1.89,  -14365, -2.92,   -4515, -0.92
 668,108.50,  -19002, -1.90,  -14884, -3.03,   -4118, -0.84
 669,109.20,  -19349, -1.94,  -15525, -3.16,   -3824, -0.78
 670,109.90,  -19937, -1.99,  -16301, -3.32,   -3636, -0.74
 671,110.60,  -20728, -2.07,  -17208, -3.50,   -3520, -0.72
 672,111.30,  -21656, -2.17,  -18211, -3.71,   -3445, -0.70
 673,112.00,  -22643, -2.27,  -19243, -3.92,   -3400, -0.69
 674,112.70,  -23628, -2.36,  -20223, -4.11,   -3405, -0.69
 675,113.40,  -24575, -2.46,  -21078, -4.29,   -3497, -0.71
 676,114.10,  -25472, -2.55,  -21765, -4.43,   -3707, -0.75
 677,114.80,  -26320, -2.63,  -22285, -4.53,   -4035, -0.82
 678,115.50,  -27117, -2.71,  -22677, -4.61,   -4440, -0.90
 679,116.20,  -27847, -2.79,  -22995, -4.68,   -4852, -0.99
 680,116.90,  -28483, -2.85,  -23286, -4.74,   -5197, -1.06
 681,117.60,  -29003, -2.90,  -23574, -4.80,   -5429, -1.10
 682,118.30,  -29401, -2.94,  -23849, -4.85,   -5552, -1.13
 683,119.00,  -29705, -2.97,  -24083, -4.90,   -5622, -1.14
 684,119.70,  -29960, -3.00,  -24238, -4.93,   -5722, -1.16
 685,120.40,  -30216, -3.02,  -24290, -4.94,   -5926, -1.21
 686,121.10,  -30503, -3.05,  -24241, -4.93,   -6262, -1.27
 687,121.80,  -30815, -3.08,  -24124, -4.91,   -6691, -1.36
 688,122.50,  -31105, -3.11,  -23991, -4.88,   -7114, -1.45
 689,123.20,  -31298, -3.13,  -23893, -4.86,   -7405, -1.51
 690,123.90,  -31311, -3.13,  -23860, -4.85,   -7451, -1.52
 691,124.60,  -31082, -3.11,  -23891, -4.86,   -7191, -1.46
 692,125.30,  -30587, -3.06,  -23954, -4.87,   -6633, -1.35
 693,126.00,  -29854, -2.99,  -24008, -4.88,   -5846, -1.19
 694,126.70,  -28946, -2.90,  -24013, -4.89,   -4933, -1.00
 695,127.40,  -27951, -2.80,  -23948, -4.87,   -4003, -0.81
 696,128.10,  -26945, -2.70,  -23807, -4.84,   -3138, -0.64
 697,128.80,  -25972, -2.60,  -23590, -4.80,   -2382, -0.48
 698,129.50,  -25043, -2.51,  -23300, -4.74,   -1743, -0.35
 699,130.20,  -24134, -2.41,  -22935, -4.67,   -1199, -0.24
 700,130.90,  -23205, -2.32,  -22492, -4.58,    -713, -0.15
 701,131.60,  -22222, -2.22,  -21975, -4.47,    -247, -0.05
 702,132.30,  -21157, -2.12,  -21388, -4.35,     231,  0.05
 703,133.00,  -20009, -2.00,  -20743, -4.22,     734,  0.15
 704,133.70,  -18804, -1.88,  -20052, -4.08,    1248,  0.25
 705,134.40,  -17605, -1.76,  -19336, -3.93,    1731,  0.35
 706,135.10,  -16507, -1.65,  -18625, -3.79,    2118,  0.43
 707,135.80,  -15621, -1.56,  -17964, -3.65,    2343,  0.48
 708,136.50,  -15042, -1.51,  -17408, -3.54,    2366,  0.48
 709,137.20,  -14811, -1.48,  -17004, -3.46,    2193,  0.45
 710,137.90,  -14897, -1.49,  -16776, -3.41,    1879,  0.38
 711,138.60,  -15198, -1.52,  -16711, -3.40,    1513,  0.31
 712,139.30,  -15573, -1.56,  -16762, -3.41,    1189,  0.24
 713,140.00,  -15892, -1.59,  -16866, -3.43,     974,  0.20
 714,140.70,  -16077, -1.61,  -16975, -3.45,     898,  0.18
 715,141.40,  -16122, -1.61,  -17075, -3.47,     953,  0.19
 716,142.10,  -16092, -1.61,  -17199, -3.50,    1107,  0.23
 717,142.80,  -16090, -1.61,  -17413, -3.54,    1323,  0.27
 718,143.50,  -16220, -1.62,  -17789, -3.62,    1569,  0.32
 719,144.20,  -16550, -1.66,  -18372, -3.74,    1822,  0.37
 720,144.90,  -17091, -1.71,  -19154, -3.90,    2063,  0.42
 721,145.60,  -17788, -1.78,  -20068, -4.08,    2280,  0.46
 722,146.30,  -18536, -1.85,  -21002, -4.27,    2466,  0.50
 723,147.00,  -19210, -1.92,  -21835, -4.44,    2625,  0.53
 724,147.70,  -19688, -1.97,  -22463, -4.57,    2775,  0.56
 725,148.40,  -19883, -1.99,  -22828, -4.64,    2945,  0.60
 726,149.10,  -19755, -1.98,  -22920, -4.66,    3165,  0.64
 727,149.80,  -19312, -1.93,  -22768, -4.63,    3456,  0.70
 728,150.50,  -18602, -1.86,  -22421, -4.56,    3819,  0.78
 729,151.20,  -17710, -1.77,  -21937, -4.46,    4227,  0.86
 730,151.90,  -16750, -1.68,  -21376, -4.35,    4626,  0.94
 731,152.60,  -15854, -1.59,  -20803, -4.23,    4949,  1.01
 732,153.30,  -15162, -1.52,  -20290, -4.13,    5128,  1.04
 733,154.00,  -14781, -1.48,  -19901, -4.05,    5120,  1.04
 734,154.70,  -14764, -1.48,  -19684, -4.00,    4920,  1.00
 735,155.40,  -15080, -1.51,  -19648, -4.00,    4568,  0.93
 736,156.10,  -15619, -1.56,  -19764, -4.02,    4145,  0.84
 737,156.80,  -16226, -1.62,  -19977, -4.06,    3751,  0.76
 738,157.50,  -16746, -1.68,  -20226, -4.12,    3480,  0.71
 739,158.20,  -17085, -1.71,  -20472, -4.17,    3387,  0.69
 740,158.90,  -17234, -1.72,  -20707, -4.21,    3473,  0.71
 741,159.60,  -17267, -1.73,  -20951, -4.26,    3684,  0.75
 742,160.30,  -17310, -1.73,  -21231, -4.32,    3921,  0.80
 743,161.00,  -17481, -1.75,  -21558, -4.39,    4077,  0.83
 744,161.70,  -17847, -1.79,  -21908, -4.46,    4061,  0.83
 745,162.40,  -18394, -1.84,  -22225, -4.52,    3831,  0.78
 746,163.10,  -19032, -1.90,  -22434, -4.56,    3402,  0.69
 747,163.80,  -19623, -1.96,  -22464, -4.57,    2841,  0.58
 748,164.50,  -20018, -2.00,  -22267, -4.53,    2249,  0.46
 749,165.20,  -20100, -2.01,  -21829, -4.44,    1729,  0.35
 750,165.90,  -19800, -1.98,  -21160, -4.31,    1360,  0.28
 751,166.60,  -19116, -1.91,  -20287, -4.13,    1171,  0.24
 752,167.30,  -18099, -1.81,  -19240, -3.91,    1141,  0.23
 753,168.00,  -16847, -1.69,  -18051, -3.67,    1204,  0.24
 754,168.70,  -15478, -1.55,  -16759, -3.41,    1281,  0.26
 755,169.40,  -14113, -1.41,  -15420, -3.14,    1307,  0.27
 756,170.10,  -12856, -1.29,  -14115, -2.87,    1259,  0.26
 757,170.80,  -11769, -1.18,  -12937, -2.63,    1168,  0.24
 758,171.50,  -10854, -1.09,  -11968, -2.43,    1114,  0.23
 759,172.20,  -10062, -1.01,  -11260, -2.29,    1198,  0.24
 760,172.90,   -9302, -0.93,  -10815, -2.20,    1513,  0.31
 761,173.60,   -8480, -0.85,  -10588, -2.15,    2108,  0.43
 762,174.30,   -7532, -0.75,  -10503, -2.14,    2971,  0.60
 763,175.00,   -6448, -0.65,  -10477, -2.13,    4029,  0.82
 764,175.70,   -5280, -0.53,  -10449, -2.13,    5169,  1.05
 765,176.40,   -4115, -0.41,  -10384, -2.11,    6269,  1.28
 766,177.10,   -3050, -0.31,  -10276, -2.09,    7226,  1.47
 767,177.80,   -2172, -0.22,  -10141, -2.06,    7969,  1.62
 768,178.50,   -1530, -0.15,   -9996, -2.03,    8466,  1.72
 769,179.20,   -1137, -0.11,   -9852, -2.00,    8715,  1.77
 770,179.90,    -968, -0.10,   -9701, -1.97,    8733,  1.78
 771,180.60,    -965, -0.10,   -9516, -1.94,    8551,  1.74
 772,181.30,   -1038, -0.10,   -9251, -1.88,    8213,  1.67
 773,182.00,   -1080, -0.11,   -8855, -1.80,    7775,  1.58
 774,182.70,    -986, -0.10,   -8283, -1.69,    7297,  1.48
 775,183.40,    -682, -0.07,   -7516, -1.53,    6834,  1.39
 776,184.10,    -140, -0.01,   -6569, -1.34,    6429,  1.31
 777,184.80,     607,  0.06,   -5492, -1.12,    6099,  1.24
 778,185.50,    1483,  0.15,   -4356, -0.89,    5839,  1.19
 779,186.20,    2388,  0.24,   -3242, -0.66,    5630,  1.15
 780,186.90,    3219,  0.32,   -2227, -0.45,    5446,  1.11
 781,187.60,    3900,  0.39,   -1368, -0.28,    5268,  1.07
 782,188.30,    4391,  0.44,    -699, -0.14,    5090,  1.04
 783,189.00,    4693,  0.47,    -233, -0.05,    4926,  1.00
 784,189.70,    4847,  0.48,      41,  0.00,    4806,  0.98
 785,190.40,    4915,  0.49,     149,  0.03,    4766,  0.97
 786,191.10,    4969,  0.50,     128,  0.03,    4841,  0.98
 787,191.80,    5063,  0.51,      16,  0.00,    5047,  1.03
 788,192.50,    5238,  0.52,    -150, -0.03,    5388,  1.10
 789,193.20,    5520,  0.55,    -332, -0.07,    5852,  1.19
 790,193.90,    5927,  0.59,    -492, -0.10,    6419,  1.31
 791,194.60,    6482,  0.65,    -586, -0.12,    7068,  1.44
 792,195.30,    7196,  0.72,    -574, -0.12,    7770,  1.58
 793,196.00,    8055,  0.81,    -425, -0.09,    8480,  1.73
 794,196.70,    9015,  0.90,    -124, -0.03,    9139,  1.86
 795,197.40,    9995,  1.00,     317,  0.06,    9678,  1.97
 796,198.10,   10907,  1.09,     868,  0.18,   10039,  2.04
 797,198.80,   11687,  1.17,    1488,  0.30,   10199,  2.08
 798,199.50,   12322,  1.23,    2137,  0.43,   10185,  2.07
 799,200.20,   12857,  1.29,    2782,  0.57,   10075,  2.05
 800,200.90,   13369,  1.34,    3401,  0.69,    9968,  2.03
 801,201.60,   13937,  1.39,    3978,  0.81,    9959,  2.03
 802,202.30,   14605,  1.46,    4505,  0.92,   10100,  2.05
 803,203.00,   15362,  1.54,    4976,  1.01,   10386,  2.11
 804,203.70,   16157,  1.62,    5394,  1.10,   10763,  2.19
 805,204.40,   16922,  1.69,    5769,  1.17,   11153,  2.27
 806,205.10,   17607,  1.76,    6124,  1.25,   11483,  2.34
 807,205.80,   18200,  1.82,    6486,  1.32,   11714,  2.38
 808,206.50,   18729,  1.87,    6881,  1.40,   11848,  2.41
 809,207.20,   19240,  1.93,    7321,  1.49,   11919,  2.43
 810,207.90,   19783,  1.98,    7800,  1.59,   11983,  2.44
 811,208.60,   20386,  2.04,    8294,  1.69,   12092,  2.46
 812,209.30,   21052,  2.11,    8764,  1.78,   12288,  2.50
 813,210.00,   21759,  2.18,    9168,  1.87,   12591,  2.56
 814,210.70,   22467,  2.25,    9467,  1.93,   13000,  2.64
 815,211.40,   23133,  2.31,    9633,  1.96,   13500,  2.75
 816,212.10,   23712,  2.37,    9647,  1.96,   14065,  2.86
 817,212.80,   24165,  2.42,    9501,  1.93,   14664,  2.98
 818,213.50,   24472,  2.45,    9201,  1.87,   15271,  3.11
 819,214.20,   24644,  2.47,    8777,  1.79,   15867,  3.23
 820,214.90,   24733,  2.47,    8292,  1.69,   16441,  3.35
 821,215.60,   24828,  2.48,    7844,  1.60,   16984,  3.46
 822,216.30,   25048,  2.51,    7558,  1.54,   17490,  3.56
 823,217.00,   25506,  2.55,    7552,  1.54,   17954,  3.65
 824,217.70,   26285,  2.63,    7901,  1.61,   18384,  3.74
 825,218.40,   27410,  2.74,    8605,  1.75,   18805,  3.83
 826,219.10,   28851,  2.89,    9580,  1.95,   19271,  3.92
 827,219.80,   30538,  3.06,   10691,  2.18,   19847,  4.04
 828,220.50,   32384,  3.24,   11790,  2.40,   20594,  4.19
 829,221.20,   34306,  3.43,   12766,  2.60,   21540,  4.38
 830,221.90,   36242,  3.63,   13574,  2.76,   22668,  4.61
 831,222.60,   38145,  3.82,   14228,  2.89,   23917,  4.87
 832,223.30,   39966,  4.00,   14776,  3.01,   25190,  5.13
 833,224.00,   41656,  4.17,   15264,  3.11,   26392,  5.37
 834,224.70,   43167,  4.32,   15718,  3.20,   27449,  5.58
 835,225.40,   44459,  4.45,   16136,  3.28,   28323,  5.76
 836,226.10,   45530,  4.56,   16513,  3.36,   29017,  5.90
 837,226.80,   46410,  4.64,   16850,  3.43,   29560,  6.01
 838,227.50,   47161,  4.72,   17172,  3.49,   29989,  6.10
 839,228.20,   47852,  4.79,   17519,  3.56,   30333,  6.17
 840,228.90,   48531,  4.86,   17925,  3.65,   30606,  6.23
 841,229.60,   49214,  4.92,   18408,  3.75,   30806,  6.27
 842,230.30,   49885,  4.99,   18955,  3.86,   30930,  6.29
 843,231.00,   50523,  5.06,   19532,  3.97,   30991,  6.31
 844,231.70,   51114,  5.11,   20096,  4.09,   31018,  6.31
 845,232.40,   51673,  5.17,   20616,  4.19,   31057,  6.32
 846,233.10,   52230,  5.23,   21079,  4.29,   31151,  6.34
 847,233.80,   52820,  5.29,   21503,  4.37,   31317,  6.37
 848,234.50,   53455,  5.35,   21920,  4.46,   31535,  6.42
 849,235.20,   54121,  5.42,   22371,  4.55,   31750,  6.46
 850,235.90,   54781,  5.48,   22882,  4.66,   31899,  6.49
 851,236.60,   55396,  5.54,   23459,  4.77,   31937,  6.50
 852,237.30,   55943,  5.60,   24080,  4.90,   31863,  6.48
 853,238.00,   56423,  5.65,   24699,  5.03,   31724,  6.45
 854,238.70,   56868,  5.69,   25265,  5.14,   31603,  6.43
 855,239.40,   57324,  5.74,   25731,  5.24,   31593,  6.43
 856,240.10,   57826,  5.79,   26065,  5.30,   31761,  6.46
