-----------------------------------------------------------------------------------
Identifier:,IHS5922-20175P01
File Name:,JALP70B.6
Ear:,L
Channel:,2
Intensity:,70 dB HL
Stim. Rate:,  1.10/s
Stim. Mode:,0
Sweeps:,61
Artifacts:,0
Smp. Period:,700.00 us
Amp. Gain:, 50.00 K
Low Pass:, 30.00 Hz
High Pass:,  1.00 Hz
Notch Filter:,TRUE
Stimulus:,100
Stim. Freq.:,1000 Hz
Stim. Dur.:,2000 pnts
Masking:,0 dB SPL
Stim. Point:,513
-----------------------------------------------------------------------------------
Peak Information:,Label,Peak(+),Peak(+)(ms),Peak(-),Peak(-)(ms)
,21, 908,276.50,1023,357.00,
-----------------------------------------------------------------------------------


Data Pnt:,Data Pnt(ms):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):
 773,182.00,    2751,  0.28,    2877,  0.59,    -126, -0.03
 774,182.70,    4063,  0.41,    2610,  0.53,    1453,  0.30
 775,183.40,    5098,  0.51,    2275,  0.46,    2823,  0.57
 776,184.10,    6112,  0.61,    1907,  0.39,    4205,  0.86
 777,184.80,    6752,  0.68,    1237,  0.25,    5515,  1.12
 778,185.50,    6969,  0.70,     175,  0.04,    6794,  1.38
 779,186.20,    6791,  0.68,   -1034, -0.21,    7825,  1.59
 780,186.90,    6492,  0.65,   -2183, -0.44,    8675,  1.76
 781,187.60,    6287,  0.63,   -3071, -0.62,    9358,  1.90
 782,188.30,    5955,  0.60,   -3709, -0.75,    9664,  1.97
 783,189.00,    5508,  0.55,   -4297, -0.87,    9805,  1.99
 784,189.70,    5071,  0.51,   -4784, -0.97,    9855,  2.01
 785,190.40,    4745,  0.47,   -5032, -1.02,    9777,  1.99
 786,191.10,    4781,  0.48,   -5165, -1.05,    9946,  2.02
 787,191.80,    4810,  0.48,   -5291, -1.08,   10101,  2.06
 788,192.50,    4742,  0.47,   -5343, -1.09,   10085,  2.05
 789,193.20,    4895,  0.49,   -5041, -1.03,    9936,  2.02
 790,193.90,    5144,  0.51,   -4610, -0.94,    9754,  1.98
 791,194.60,    5574,  0.56,   -4184, -0.85,    9758,  1.99
 792,195.30,    5659,  0.57,   -4107, -0.84,    9766,  1.99
 793,196.00,    5592,  0.56,   -4296, -0.87,    9888,  2.01
 794,196.70,    5784,  0.58,   -4467, -0.91,   10251,  2.09
 795,197.40,    5947,  0.60,   -4420, -0.90,   10367,  2.11
 796,198.10,    6460,  0.65,   -4272, -0.87,   10732,  2.18
 797,198.80,    7034,  0.70,   -4128, -0.84,   11162,  2.27
 798,199.50,    7234,  0.72,   -4316, -0.88,   11550,  2.35
 799,200.20,    6971,  0.70,   -4644, -0.94,   11615,  2.36
 800,200.90,    6656,  0.67,   -5034, -1.02,   11690,  2.38
 801,201.60,    6515,  0.65,   -5154, -1.05,   11669,  2.37
 802,202.30,    6137,  0.61,   -5462, -1.11,   11599,  2.36
 803,203.00,    5883,  0.59,   -5490, -1.12,   11373,  2.31
 804,203.70,    5895,  0.59,   -5356, -1.09,   11251,  2.29
 805,204.40,    5741,  0.57,   -5129, -1.04,   10870,  2.21
 806,205.10,    5355,  0.54,   -4864, -0.99,   10219,  2.08
 807,205.80,    4798,  0.48,   -4480, -0.91,    9278,  1.89
 808,206.50,    4327,  0.43,   -4090, -0.83,    8417,  1.71
 809,207.20,    3986,  0.40,   -3631, -0.74,    7617,  1.55
 810,207.90,    3686,  0.37,   -3004, -0.61,    6690,  1.36
 811,208.60,    3274,  0.33,   -2425, -0.49,    5699,  1.16
 812,209.30,    2836,  0.28,   -1931, -0.39,    4767,  0.97
 813,210.00,    2639,  0.26,   -1493, -0.30,    4132,  0.84
 814,210.70,    2146,  0.21,   -1196, -0.24,    3342,  0.68
 815,211.40,    1994,  0.20,    -865, -0.18,    2859,  0.58
 816,212.10,    1550,  0.16,    -661, -0.13,    2211,  0.45
 817,212.80,    1358,  0.14,    -464, -0.09,    1822,  0.37
 818,213.50,    1463,  0.15,    -178, -0.04,    1641,  0.33
 819,214.20,    1637,  0.16,      56,  0.01,    1581,  0.32
 820,214.90,    1558,  0.16,     249,  0.05,    1309,  0.27
 821,215.60,    1556,  0.16,     470,  0.10,    1086,  0.22
 822,216.30,    1543,  0.15,     834,  0.17,     709,  0.14
 823,217.00,    1748,  0.17,    1531,  0.31,     217,  0.04
 824,217.70,    1642,  0.16,    1969,  0.40,    -327, -0.07
 825,218.40,    1593,  0.16,    2309,  0.47,    -716, -0.15
 826,219.10,    1257,  0.13,    2610,  0.53,   -1353, -0.28
 827,219.80,     555,  0.06,    2898,  0.59,   -2343, -0.48
 828,220.50,    -164, -0.02,    3055,  0.62,   -3219, -0.65
 829,221.20,   -1148, -0.11,    3007,  0.61,   -4155, -0.85
 830,221.90,   -2205, -0.22,    3068,  0.62,   -5273, -1.07
 831,222.60,   -3347, -0.33,    3250,  0.66,   -6597, -1.34
 832,223.30,   -4395, -0.44,    3592,  0.73,   -7987, -1.63
 833,224.00,   -5380, -0.54,    4097,  0.83,   -9477, -1.93
 834,224.70,   -6246, -0.62,    4620,  0.94,  -10866, -2.21
 835,225.40,   -7013, -0.70,    4995,  1.02,  -12008, -2.44
 836,226.10,   -7826, -0.78,    5271,  1.07,  -13097, -2.66
 837,226.80,   -8755, -0.88,    5300,  1.08,  -14055, -2.86
 838,227.50,   -9643, -0.96,    5509,  1.12,  -15152, -3.08
 839,228.20,  -10227, -1.02,    5897,  1.20,  -16124, -3.28
 840,228.90,  -10362, -1.04,    6449,  1.31,  -16811, -3.42
 841,229.60,  -10431, -1.04,    6888,  1.40,  -17319, -3.52
 842,230.30,  -10014, -1.00,    7347,  1.49,  -17361, -3.53
 843,231.00,   -9366, -0.94,    7839,  1.59,  -17205, -3.50
 844,231.70,   -8596, -0.86,    8111,  1.65,  -16707, -3.40
 845,232.40,   -8108, -0.81,    8366,  1.70,  -16474, -3.35
 846,233.10,   -7829, -0.78,    8528,  1.74,  -16357, -3.33
 847,233.80,   -7496, -0.75,    8811,  1.79,  -16307, -3.32
 848,234.50,   -7049, -0.71,    9121,  1.86,  -16170, -3.29
 849,235.20,   -6675, -0.67,    9461,  1.92,  -16136, -3.28
 850,235.90,   -6297, -0.63,    9765,  1.99,  -16062, -3.27
 851,236.60,   -5974, -0.60,   10092,  2.05,  -16066, -3.27
 852,237.30,   -5493, -0.55,   10570,  2.15,  -16063, -3.27
 853,238.00,   -4783, -0.48,   11166,  2.27,  -15949, -3.24
 854,238.70,   -4302, -0.43,   11748,  2.39,  -16050, -3.27
 855,239.40,   -3503, -0.35,   12262,  2.49,  -15765, -3.21
 856,240.10,   -2780, -0.28,   12577,  2.56,  -15357, -3.12
 857,240.80,   -1755, -0.18,   13075,  2.66,  -14830, -3.02
 858,241.50,    -738, -0.07,   13664,  2.78,  -14402, -2.93
 859,242.20,     710,  0.07,   14302,  2.91,  -13592, -2.77
 860,242.90,    2737,  0.27,   15145,  3.08,  -12408, -2.52
 861,243.60,    5228,  0.52,   16429,  3.34,  -11201, -2.28
 862,244.30,    7861,  0.79,   17738,  3.61,   -9877, -2.01
 863,245.00,   10405,  1.04,   18817,  3.83,   -8412, -1.71
 864,245.70,   12930,  1.29,   19625,  3.99,   -6695, -1.36
 865,246.40,   14958,  1.50,   20040,  4.08,   -5082, -1.03
 866,247.10,   17015,  1.70,   20389,  4.15,   -3374, -0.69
 867,247.80,   19103,  1.91,   20791,  4.23,   -1688, -0.34
 868,248.50,   21048,  2.11,   21131,  4.30,     -83, -0.02
 869,249.20,   22468,  2.25,   21268,  4.33,    1200,  0.24
 870,249.90,   24066,  2.41,   21522,  4.38,    2544,  0.52
 871,250.60,   26462,  2.65,   22136,  4.50,    4326,  0.88
 872,251.30,   28622,  2.86,   22518,  4.58,    6104,  1.24
 873,252.00,   30171,  3.02,   22582,  4.59,    7589,  1.54
 874,252.70,   31255,  3.13,   22373,  4.55,    8882,  1.81
 875,253.40,   32360,  3.24,   22293,  4.54,   10067,  2.05
 876,254.10,   33517,  3.35,   22496,  4.58,   11021,  2.24
 877,254.80,   35005,  3.50,   23047,  4.69,   11958,  2.43
 878,255.50,   36281,  3.63,   23447,  4.77,   12834,  2.61
 879,256.20,   37554,  3.76,   23958,  4.87,   13596,  2.77
 880,256.90,   39197,  3.92,   24748,  5.04,   14449,  2.94
 881,257.60,   41144,  4.12,   25754,  5.24,   15390,  3.13
 882,258.30,   43326,  4.34,   27051,  5.50,   16275,  3.31
 883,259.00,   45038,  4.51,   27941,  5.68,   17097,  3.48
 884,259.70,   46643,  4.67,   28883,  5.88,   17760,  3.61
 885,260.40,   47812,  4.78,   29590,  6.02,   18222,  3.71
 886,261.10,   49116,  4.91,   30286,  6.16,   18830,  3.83
 887,261.80,   50596,  5.06,   30800,  6.27,   19796,  4.03
 888,262.50,   52280,  5.23,   31431,  6.39,   20849,  4.24
 889,263.20,   53549,  5.36,   31779,  6.47,   21770,  4.43
 890,263.90,   54895,  5.49,   32138,  6.54,   22757,  4.63
 891,264.60,   56102,  5.61,   32298,  6.57,   23804,  4.84
 892,265.30,   57132,  5.72,   32465,  6.61,   24667,  5.02
 893,266.00,   58127,  5.82,   32491,  6.61,   25636,  5.22
 894,266.70,   59073,  5.91,   32437,  6.60,   26636,  5.42
 895,267.40,   59805,  5.98,   32284,  6.57,   27521,  5.60
 896,268.10,   60049,  6.01,   31909,  6.49,   28140,  5.73
 897,268.80,   60182,  6.02,   31443,  6.40,   28739,  5.85
 898,269.50,   60028,  6.01,   30665,  6.24,   29363,  5.97
 899,270.20,   60269,  6.03,   30041,  6.11,   30228,  6.15
 900,270.90,   60786,  6.08,   29736,  6.05,   31050,  6.32
 901,271.60,   61214,  6.13,   29718,  6.05,   31496,  6.41
 902,272.30,   61233,  6.13,   29684,  6.04,   31549,  6.42
 903,273.00,   61066,  6.11,   29628,  6.03,   31438,  6.40
 904,273.70,   60946,  6.10,   29769,  6.06,   31177,  6.34
 905,274.40,   61179,  6.12,   30153,  6.13,   31026,  6.31
 906,275.10,   61226,  6.13,   30703,  6.25,   30523,  6.21
 907,275.80,   60980,  6.10,   31013,  6.31,   29967,  6.10
 908,276.50,   60949,  6.10,   31220,  6.35,   29729,  6.05
 909,277.20,   60967,  6.10,   31367,  6.38,   29600,  6.02
 910,277.90,   60948,  6.10,   31472,  6.40,   29476,  6.00
 911,278.60,   60773,  6.08,   31210,  6.35,   29563,  6.01
 912,279.30,   60853,  6.09,   30725,  6.25,   30128,  6.13
 913,280.00,   60773,  6.08,   30182,  6.14,   30591,  6.22
 914,280.70,   60695,  6.07,   29708,  6.04,   30987,  6.30
 915,281.40,   60521,  6.06,   28966,  5.89,   31555,  6.42
 916,282.10,   60216,  6.03,   27986,  5.69,   32230,  6.56
 917,282.80,   59796,  5.98,   26855,  5.46,   32941,  6.70
 918,283.50,   59479,  5.95,   25710,  5.23,   33769,  6.87
 919,284.20,   59253,  5.93,   24788,  5.04,   34465,  7.01
 920,284.90,   58501,  5.85,   23843,  4.85,   34658,  7.05
 921,285.60,   57707,  5.77,   22933,  4.67,   34774,  7.08
 922,286.30,   56704,  5.67,   22014,  4.48,   34690,  7.06
 923,287.00,   55687,  5.57,   21103,  4.29,   34584,  7.04
 924,287.70,   54375,  5.44,   20105,  4.09,   34270,  6.97
 925,288.40,   53297,  5.33,   19436,  3.95,   33861,  6.89
 926,289.10,   52262,  5.23,   18755,  3.82,   33507,  6.82
 927,289.80,   51310,  5.13,   18301,  3.72,   33009,  6.72
 928,290.50,   50159,  5.02,   17880,  3.64,   32279,  6.57
 929,291.20,   49025,  4.91,   17560,  3.57,   31465,  6.40
 930,291.90,   47700,  4.77,   17280,  3.52,   30420,  6.19
 931,292.60,   45977,  4.60,   16896,  3.44,   29081,  5.92
 932,293.30,   44178,  4.42,   16556,  3.37,   27622,  5.62
 933,294.00,   42786,  4.28,   16574,  3.37,   26212,  5.33
 934,294.70,   42068,  4.21,   16618,  3.38,   25450,  5.18
 935,295.40,   41677,  4.17,   16713,  3.40,   24964,  5.08
 936,296.10,   41256,  4.13,   16638,  3.39,   24618,  5.01
 937,296.80,   41047,  4.11,   16631,  3.38,   24416,  4.97
 938,297.50,   40565,  4.06,   16629,  3.38,   23936,  4.87
 939,298.20,   40276,  4.03,   16695,  3.40,   23581,  4.80
 940,298.90,   39891,  3.99,   16640,  3.39,   23251,  4.73
 941,299.60,   39245,  3.93,   16192,  3.29,   23053,  4.69
 942,300.30,   38552,  3.86,   15553,  3.16,   22999,  4.68
 943,301.00,   37673,  3.77,   14866,  3.02,   22807,  4.64
 944,301.70,   37200,  3.72,   14572,  2.96,   22628,  4.60
 945,302.40,   36616,  3.66,   14525,  2.96,   22091,  4.49
 946,303.10,   36300,  3.63,   14571,  2.96,   21729,  4.42
 947,303.80,   35524,  3.55,   14266,  2.90,   21258,  4.33
 948,304.50,   34122,  3.41,   13669,  2.78,   20453,  4.16
 949,305.20,   32752,  3.28,   13316,  2.71,   19436,  3.95
 950,305.90,   31251,  3.13,   12924,  2.63,   18327,  3.73
 951,306.60,   30155,  3.02,   12763,  2.60,   17392,  3.54
 952,307.30,   28974,  2.90,   12623,  2.57,   16351,  3.33
 953,308.00,   28206,  2.82,   12901,  2.62,   15305,  3.11
 954,308.70,   27343,  2.74,   13029,  2.65,   14314,  2.91
 955,309.40,   26220,  2.62,   12853,  2.62,   13367,  2.72
 956,310.10,   25230,  2.52,   12666,  2.58,   12564,  2.56
 957,310.80,   24734,  2.47,   12609,  2.57,   12125,  2.47
 958,311.50,   24730,  2.47,   12619,  2.57,   12111,  2.46
 959,312.20,   24890,  2.49,   12716,  2.59,   12174,  2.48
 960,312.90,   24786,  2.48,   12642,  2.57,   12144,  2.47
 961,313.60,   24560,  2.46,   12267,  2.50,   12293,  2.50
 962,314.30,   24091,  2.41,   11813,  2.40,   12278,  2.50
 963,315.00,   23442,  2.35,   11175,  2.27,   12267,  2.50
 964,315.70,   22682,  2.27,   10459,  2.13,   12223,  2.49
 965,316.40,   22007,  2.20,    9712,  1.98,   12295,  2.50
 966,317.10,   21766,  2.18,    9185,  1.87,   12581,  2.56
 967,317.80,   21598,  2.16,    8720,  1.77,   12878,  2.62
 968,318.50,   21305,  2.13,    8394,  1.71,   12911,  2.63
 969,319.20,   21039,  2.11,    8044,  1.64,   12995,  2.64
 970,319.90,   20644,  2.07,    7589,  1.54,   13055,  2.66
 971,320.60,   20194,  2.02,    7011,  1.43,   13183,  2.68
 972,321.30,   19613,  1.96,    6573,  1.34,   13040,  2.65
 973,322.00,   18846,  1.89,    6181,  1.26,   12665,  2.58
 974,322.70,   17655,  1.77,    5672,  1.15,   11983,  2.44
 975,323.40,   16285,  1.63,    5236,  1.07,   11049,  2.25
 976,324.10,   15206,  1.52,    4921,  1.00,   10285,  2.09
 977,324.80,   14246,  1.43,    4866,  0.99,    9380,  1.91
 978,325.50,   13432,  1.34,    4614,  0.94,    8818,  1.79
 979,326.20,   12848,  1.29,    4691,  0.95,    8157,  1.66
 980,326.90,   12262,  1.23,    4455,  0.91,    7807,  1.59
 981,327.60,   11913,  1.19,    4517,  0.92,    7396,  1.50
 982,328.30,   11614,  1.16,    4527,  0.92,    7087,  1.44
 983,329.00,   11621,  1.16,    4646,  0.95,    6975,  1.42
 984,329.70,   11524,  1.15,    4499,  0.92,    7025,  1.43
 985,330.40,   11366,  1.14,    4292,  0.87,    7074,  1.44
 986,331.10,   10976,  1.10,    3992,  0.81,    6984,  1.42
 987,331.80,   10422,  1.04,    3485,  0.71,    6937,  1.41
 988,332.50,    9597,  0.96,    2947,  0.60,    6650,  1.35
 989,333.20,    8586,  0.86,    2343,  0.48,    6243,  1.27
 990,333.90,    7369,  0.74,    1750,  0.36,    5619,  1.14
 991,334.60,    6340,  0.63,    1001,  0.20,    5339,  1.09
 992,335.30,    5595,  0.56,     408,  0.08,    5187,  1.06
 993,336.00,    4617,  0.46,    -196, -0.04,    4813,  0.98
 994,336.70,    3995,  0.40,    -497, -0.10,    4492,  0.91
 995,337.40,    3534,  0.35,    -777, -0.16,    4311,  0.88
 996,338.10,    3311,  0.33,    -892, -0.18,    4203,  0.86
 997,338.80,    2831,  0.28,    -962, -0.20,    3793,  0.77
 998,339.50,    2465,  0.25,    -895, -0.18,    3360,  0.68
 999,340.20,    2105,  0.21,    -632, -0.13,    2737,  0.56
1000,340.90,    2059,  0.21,    -260, -0.05,    2319,  0.47
1001,341.60,    2273,  0.23,     357,  0.07,    1916,  0.39
1002,342.30,    2379,  0.24,    1017,  0.21,    1362,  0.28
1003,343.00,    2348,  0.23,    1591,  0.32,     757,  0.15
1004,343.70,    2332,  0.23,    1928,  0.39,     404,  0.08
1005,344.40,    2393,  0.24,    2275,  0.46,     118,  0.02
1006,345.10,    2238,  0.22,    2451,  0.50,    -213, -0.04
1007,345.80,    2115,  0.21,    2411,  0.49,    -296, -0.06
1008,346.50,    1720,  0.17,    2018,  0.41,    -298, -0.06
1009,347.20,    2223,  0.22,    2142,  0.44,      81,  0.02
1010,347.90,    2779,  0.28,    2263,  0.46,     516,  0.10
1011,348.60,    3242,  0.32,    2117,  0.43,    1125,  0.23
1012,349.30,    3162,  0.32,    1511,  0.31,    1651,  0.34
1013,350.00,    2731,  0.27,     617,  0.13,    2114,  0.43
1014,350.70,    2003,  0.20,    -275, -0.06,    2278,  0.46
1015,351.40,     782,  0.08,   -1421, -0.29,    2203,  0.45
1016,352.10,    -482, -0.05,   -2393, -0.49,    1911,  0.39
1017,352.80,   -1712, -0.17,   -3467, -0.71,    1755,  0.36
1018,353.50,   -2774, -0.28,   -4434, -0.90,    1660,  0.34
1019,354.20,   -3878, -0.39,   -5284, -1.08,    1406,  0.29
1020,354.90,   -5133, -0.51,   -6090, -1.24,     957,  0.19
1021,355.60,   -6626, -0.66,   -6710, -1.37,      84,  0.02
1022,356.30,   -8172, -0.82,   -7266, -1.48,    -906, -0.18
1023,357.00,   -9685, -0.97,   -7853, -1.60,   -1832, -0.37
1024,357.70,  -10860, -1.09,   -8400, -1.71,   -2460, -0.50
